"index","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real"
336,1001524172,"Scar Tissue","Photography","Photography","USD","2011-07-24",6000,"2011-06-09 14:43:02",6022,"successful",20,"US",6022,6022,6000
337,1001527526,"STAGNANT POOL enters post-production","Shorts","Film & Video","CAD","2013-12-25",7500,"2013-11-25 20:31:21",8422,"successful",96,"CA",8008.11,7897.6,7033.01
338,1001529115,"I Am Pro-movement:","Apparel","Fashion","USD","2016-02-15",20000,"2015-12-17 23:37:18",1591,"failed",6,"US",1591,1591,20000
339,1001529854,"Billion Dollar Project","Graphic Design","Design","AUD","2016-01-16",200,"2015-12-17 10:38:26",0,"failed",0,"AU",0,0,140.55
340,1001542282,"You in a novel","Publishing","Publishing","EUR","2015-11-09",1000000,"2015-09-10 23:03:21",10,"failed",1,"IT",11.18,10.76,1076403.09
341,1001543887,"Peak View Brewing Company","Drinks","Food","USD","2016-10-10",15000,"2016-09-10 14:25:04",15018,"successful",145,"US",1015,15018,15000
342,1001548662,"Audience of Death (Canceled)","Fiction","Publishing","USD","2015-04-17",4500,"2015-03-03 00:58:03",0,"canceled",0,"US",0,0,4500
343,1001556760,"Finding Black Love: The Documentary","Documentary","Film & Video","USD","2012-04-01",15000,"2012-02-01 23:40:14",785,"failed",13,"US",785,785,15000
344,1001560762,""" The Patch, Organics ""","Comics","Comics","USD","2014-12-23",65000,"2014-11-23 03:21:18",50,"failed",2,"US",50,50,65000
345,1001565620,"Virtual Addiction Recovery Website & Phone App/ Saving life","Apps","Technology","USD","2015-06-28",8500,"2015-04-29 16:49:07",0,"failed",0,"US",0,0,8500
346,1001566226,"Fatnek Clothing Sublimation Series of T-shirts.","Fashion","Fashion","GBP","2013-08-01",600,"2013-07-02 21:53:59",138,"failed",7,"GB",209.93,209.1,909.15
347,1001567779,"Titanium Whiskey Glass - The EPIC Drinking Glass","Product Design","Design","USD","2014-07-27",999,"2014-06-27 17:24:06",13757,"successful",75,"US",13757,13757,999
348,1001570537,"WHAT CHILDREN DO - A Feature Length Comedy","Comedy","Film & Video","USD","2016-03-25",15000,"2016-02-23 20:40:21",15040.33,"successful",192,"US",15040.33,15040.33,15000
349,1001573862,"College Spring Break Review","Web","Technology","USD","2015-03-28",9000,"2015-02-26 19:35:55",0,"failed",0,"US",0,0,9000
350,1001575705,"Tall Tales: An evening of dance with ChoreoJoey","Performances","Dance","USD","2016-08-07",3000,"2016-07-21 05:18:26",5,"failed",1,"US",0,5,3000
351,1001576108,"Light Comes In","Music","Music","USD","2016-06-25",7000,"2016-05-28 07:33:13",7453,"successful",138,"US",7336,7453,7000
352,1001578248,"WOOD FIRED OVEN FOR OUR GROWING COMMUNITY","Spaces","Food","EUR","2015-11-21",20000,"2015-10-22 23:10:38",185,"failed",9,"IT",210.14,195.73,21159.99
353,100158537,"The Traps - 2nd Record Vinyl Release","Indie Rock","Music","GBP","2015-08-01",2000,"2015-06-09 13:59:01",2712,"successful",80,"GB",4140,4208.17,3103.37
354,1001591110,"Rocky Horror Saved My Life - A Fan Documentary","Documentary","Film & Video","USD","2013-11-01",50000,"2013-09-02 02:06:49",66554.56,"successful",665,"US",66554.56,66554.56,50000
355,1001600663,"CLEX - 4 in 1 Smart Device (Canceled)","Gadgets","Technology","USD","2016-07-18",50000,"2016-06-13 22:56:06",5650,"canceled",22,"US",5650,5650,50000
356,100161658,"Songs of the Damned Jake Brock's Latest Album.","Rock","Music","USD","2012-10-13",15000,"2012-08-24 15:28:07",130,"failed",4,"US",130,130,15000
357,100162622,"Circa Vitae requests crowd fundage to record our full length album... TO VINYL!!!","Indie Rock","Music","USD","2009-11-01",2000,"2009-08-06 23:19:55",80,"failed",4,"US",80,80,2000
358,1001639879,"Stiletto Red's New EP","Rock","Music","USD","2014-07-12",3500,"2014-06-12 01:24:01",1005,"failed",19,"US",1005,1005,3500
359,1001639910,"Bucks County: the Movie","Film & Video","Film & Video","USD","2011-04-12",10000,"2011-02-25 17:34:45",0,"failed",0,"US",0,0,10000
360,1001650469,"LazerShirts! Not Just Another Shirt","Design","Design","USD","2011-10-01",7000,"2011-09-01 20:44:42",8952.22,"successful",207,"US",8952.22,8952.22,7000
361,1001656127,"Country Christian album titled ""I Believe""","Country & Folk","Music","USD","2013-11-13",5000,"2013-10-28 16:41:11",140,"failed",4,"US",140,140,5000
362,1001664105,"Colors Do-it-Yourself Art Party","Art","Art","USD","2017-11-06",500,"2017-10-16 19:27:29",0,"failed",0,"US",0,0,500
363,1001685760,"Wholesters- A new way to Whold your things!","Fashion","Fashion","USD","2011-05-29",1,"2011-04-29 01:03:16",566,"successful",3,"US",566,566,1
364,1001687258,"Stamped","Apps","Technology","USD","2016-01-22",500,"2015-11-23 15:36:49",0,"failed",0,"US",0,0,500
365,1001689284,"STEER: A Wearable Device That Can Save Your Life","Wearables","Technology","EUR","2017-07-31",5000,"2017-07-20 16:11:56",32374,"successful",287,"IE",3253.95,38421.55,5934.01
366,1001696224,"Ripple Analysis: Bringing Animation to Life","Product Design","Design","USD","2014-05-15",40000,"2014-04-22 17:47:55",326,"failed",4,"US",326,326,40000
367,1001704257,"Croc2Pop - Where kids manage dad's digital addiction","Apps","Technology","USD","2014-08-20",1000,"2014-07-21 21:25:58",0,"failed",0,"US",0,0,1000
368,1001708060,"Carolina's Hottest","Webseries","Film & Video","USD","2016-03-08",500000,"2016-01-08 03:05:04",0,"failed",0,"US",0,0,500000
369,100171056,"TULIPS","Photobooks","Photography","USD","2014-12-19",18000,"2014-11-12 21:35:13",18625,"successful",167,"US",18625,18625,18000
370,1001711592,"Ignis Fatuus Comic Project","Comics","Comics","USD","2014-04-11",1000,"2014-03-12 17:05:26",1,"failed",1,"US",1,1,1000
371,1001714289,"HoodRatz","Shorts","Film & Video","USD","2012-06-26",800,"2012-05-30 23:40:22",1072,"successful",18,"US",1072,1072,800
372,1001723373,"Kingdom: The Space Exploration RPG","Tabletop Games","Games","USD","2013-01-27",6000,"2012-11-28 23:48:07",4636,"failed",76,"US",4636,4636,6000
373,1001726950,"Leonard Hodgins - Components","Indie Rock","Music","CAD","2015-05-22",3500,"2015-04-07 22:00:52",51,"failed",2,"CA",40.87,41.8,2868.85
374,1001732009,"DotPen : Redefines drawing and writing for smart devices","Product Design","Design","USD","2014-08-09",25000,"2014-06-30 21:17:10",39693,"suspended",647,"US",39693,39693,25000
375,100173367,"Deluxe RPG ""Handbrain"" Screen","Tabletop Games","Games","USD","2017-06-02",19400,"2017-05-15 15:35:26",37522,"successful",1053,"US",111,37522,19400
376,100173829,"La Press: Make Soap at Home in 2 minutes. No Chemicals!","Gadgets","Technology","CAD","2017-11-11",40000,"2017-09-12 05:11:01",0,"failed",0,"CA",86.46,0,31343.05
377,1001751835,"C R O S S T O W N  - help us finish our feature film","Narrative Film","Film & Video","USD","2012-12-21",12500,"2012-11-06 20:33:20",12857,"successful",32,"US",12857,12857,12500
378,1001762923,"Spicing it Up at Whipped & Beaten Culinary Works","Food","Food","USD","2013-03-21",2500,"2013-02-19 16:02:28",3712,"successful",125,"US",3712,3712,2500
379,1001768094,"Grilling with Beer cookbook","Nonfiction","Publishing","USD","2011-03-28",28000,"2011-01-27 04:47:46",3775,"failed",40,"US",3775,3775,28000
380,1001778275,"The Womanhood Short Film Fundraiser","Shorts","Film & Video","USD","2011-06-19",500,"2011-05-15 16:53:11",600,"successful",25,"US",600,600,500
381,1001780885,"Sunrise Diaries","Art","Art","USD","2012-12-14",5500,"2012-11-14 17:34:18",7498.77,"successful",118,"US",7498.77,7498.77,5500
382,1001786083,"Me and my Tommy","Nonfiction","Publishing","USD","2015-05-08",25000,"2015-03-09 17:08:23",0,"failed",0,"US",0,0,25000
383,1001787855,"First Solo exhibition in a recognised gallery, next step up!","Painting","Art","NZD","2015-05-10",10900,"2015-04-01 22:08:55",11066,"successful",26,"NZ",8298.24,8226.9,8103.49
384,1001796633,"Bromotion","Documentary","Film & Video","USD","2012-08-10",4000,"2012-07-07 02:09:14",296,"failed",12,"US",296,296,4000
385,100181036,"FILM PROJECT:  A HISTORY OF COMING OUT","Documentary","Film & Video","USD","2013-07-21",20000,"2013-06-21 22:31:28",756,"failed",9,"US",756,756,20000
386,1001813414,"Off grid electricity (Canceled)","Product Design","Design","AUD","2016-07-03",15000,"2016-05-29 05:57:49",217,"canceled",7,"AU",156.69,163.07,11272.26
387,1001814122,"Savage Thunderscape!","Tabletop Games","Games","USD","2015-06-20",7500,"2015-05-17 17:49:01",9125,"successful",182,"US",9125,9125,7500
388,1001817414,"THE MC TYPE: BAD TATTOOS VOL. 3","Hip-Hop","Music","USD","2013-06-20",1000,"2013-05-21 19:19:16",1221,"successful",54,"US",1221,1221,1000
389,1001820357,"No Man Is An Island","Shorts","Film & Video","USD","2014-01-05",25000,"2013-11-21 00:10:50",25712,"successful",148,"US",25712,25712,25000
390,100182282,"Completion of the history of Kent","Nonfiction","Publishing","GBP","2013-11-24",30000,"2013-10-25 13:50:55",11,"failed",1,"GB",17.81,17.98,49034.03
391,1001823329,"Grandkids Record a Full-length Album!","Indie Rock","Music","USD","2011-12-06",7500,"2011-11-05 22:21:10",8739.01,"successful",145,"US",8739.01,8739.01,7500
392,10018239,"Borders","Drama","Film & Video","GBP","2016-04-08",3500,"2016-02-25 17:40:34",40,"failed",2,"GB",55.93,56.3,4926.39
393,1001838811,"FIREWATER","Shorts","Film & Video","USD","2012-04-11",750,"2012-03-15 21:16:40",865,"successful",20,"US",865,865,750
394,1001839289,"Annulus: Ring of Light","Documentary","Film & Video","USD","2012-03-12",1000,"2012-02-11 13:57:50",91,"failed",6,"US",91,91,1000
395,1001842762,"Gospel Jazz Independant Artist - CD Project","Music","Music","USD","2011-06-18",7000,"2011-05-19 21:34:49",100,"failed",1,"US",100,100,7000
396,1001846249,"Ugly Cartoons (Poorly Drawn) for Miserable People!","Comics","Comics","USD","2016-11-10",5000,"2016-10-11 17:20:41",20,"failed",3,"US",0,20,5000
397,1001856035,"The Daisy Dare Project (Canceled)","Mixed Media","Art","USD","2011-12-10",2000,"2011-11-04 23:49:23",0,"canceled",0,"US",0,0,2000
398,1001857288,"Occupy the Left Forum Zine","Journalism","Journalism","USD","2012-04-12",1287,"2012-03-13 01:45:25",227,"failed",9,"US",227,227,1287
399,1001863639,"Last Man Standing - Card/board Game Survival","Tabletop Games","Games","GBP","2016-10-24",3500,"2016-08-25 18:13:25",45,"canceled",1,"GB",59.3,54.67,4251.91
400,1001878319,"DANCING CLASSROOMS GRVA 2013","Dance","Dance","USD","2013-02-10",6000,"2013-01-11 13:37:11",6000,"successful",63,"US",6000,6000,6000
401,100188605,"Daily Bread: Stories from Rural Greece","Photobooks","Photography","USD","2015-03-19",10000,"2015-02-17 19:45:23",10290,"successful",61,"US",10290,10290,10000
402,1001892879,"Monsters - A Short film by Christina Morris","Shorts","Film & Video","USD","2017-08-27",2500,"2017-08-02 07:20:02",2575,"successful",14,"US",20,2575,2500
403,1001899204,"Black Knight Brick Built BBQ Grill","Food","Food","GBP","2014-10-09",15000,"2014-08-25 19:19:14",0,"failed",0,"GB",0,0,24051.18
404,1001904214,"MKP - The Smart & Versatile Touch Screen Keyboard For All","Gadgets","Technology","GBP","2015-06-21",1700000,"2015-04-22 22:40:38",970,"canceled",4,"GB",1444.02,1525.47,2673502.45
405,1001904397,"Boating with Clyde: Adventures on the Puget Sound","Shorts","Film & Video","USD","2011-03-06",7500,"2011-01-20 03:50:44",8294.63,"successful",116,"US",8294.63,8294.63,7500
406,1001916592,"Beyond the Victory recording their debut EP","Rock","Music","USD","2012-11-14",800,"2012-09-25 03:26:57",815,"successful",14,"US",815,815,800
407,1001923268,"DayStay","Apps","Technology","USD","2017-06-25",15000,"2017-05-26 17:33:40",30,"failed",6,"US",0,30,15000
408,1001924624,"THE LEAGUE OF HONOR","Comics","Comics","USD","2012-10-23",60000,"2012-08-24 07:09:47",320,"failed",6,"US",320,320,60000
409,100194308,"making more bringpacks","Product Design","Design","USD","2014-09-15",15000,"2014-08-16 06:00:13",935,"failed",23,"US",935,935,15000
410,1001951313,"Projecteo: The tiny Instagram projector.","Product Design","Design","USD","2012-12-19",18000,"2012-11-14 12:19:49",87207.5,"successful",2789,"US",87207.5,87207.5,18000
411,100196479,"Digital Aristocracy: A Commoner's Guide to Digital Riches","Nonfiction","Publishing","USD","2012-05-29",2000,"2012-05-09 19:17:25",0,"failed",0,"US",0,0,2000
412,1001967967,"It's Time to Move On","Illustration","Art","USD","2017-06-14",2500,"2017-05-15 16:28:45",185,"failed",8,"US",0,185,2500
413,1001973436,"Lazy Glamour: Eco-Underwear - soft, sustainable, and US-made","Fashion","Fashion","USD","2014-04-17",20000,"2014-03-18 21:28:18",1034,"failed",21,"US",1034,1034,20000
414,1001975568,"Saber Design Apparel","Apparel","Fashion","USD","2017-03-17",500,"2017-02-15 22:16:57",0,"failed",0,"US",0,0,500
415,1001979324,"Capturing the Soul of a Town","Documentary","Film & Video","USD","2017-11-30",10000,"2017-10-21 00:00:14",2935,"failed",44,"US",336,2935,10000
416,1001981525,"YOU - soft organic cotton underwear that gives back.","Apparel","Fashion","GBP","2017-12-11",20000,"2017-11-10 19:01:10",20339,"successful",213,"GB",1435.92,27208.27,26754.78
417,1001988165,"StoryBox - What will you make today?","Mixed Media","Art","USD","2014-02-06",3000,"2014-01-07 14:46:31",1189,"failed",29,"US",1189,1189,3000
418,1001989065,"Cyberines #1","Comic Books","Comics","USD","2014-11-16",550,"2014-10-26 20:29:05",3318,"successful",149,"US",3318,3318,550
419,1001991458,"Poems For Apostates & tales of a young Scientologist","Poetry","Publishing","USD","2014-05-31",10000,"2014-05-01 17:47:49",101,"failed",2,"US",101,101,10000
420,1001994928,"Screening of Mr Turner","Movie Theaters","Film & Video","GBP","2015-03-15",175,"2015-01-31 11:38:54",41,"failed",5,"GB",61.79,60.9,259.93
421,1002004487,"Senior Project Short Film: Home","Shorts","Film & Video","USD","2012-09-19",3000,"2012-08-15 03:42:20",165,"failed",5,"US",165,165,3000
422,1002005884,"Treasure Trapped","Documentary","Film & Video","GBP","2013-01-05",5500,"2012-12-06 14:04:39",5539.69,"successful",116,"GB",8927.74,8932.68,8868.68
423,1002007289,"Suburban Daze","Narrative Film","Film & Video","USD","2013-11-25",25000,"2013-10-26 01:12:44",1185,"failed",16,"US",1185,1185,25000
424,1002027893,"Flyover Farm","Food","Food","USD","2012-05-07",5500,"2012-04-16 08:36:41",6510,"successful",133,"US",6510,6510,5500
425,1002029488,"FOCUS ON THE FANS: Lions Tour 2017","Nonfiction","Publishing","GBP","2017-05-20",15000,"2017-04-20 13:07:50",40,"failed",2,"GB",32.07,51.36,19261.39
426,1002031061,"Zero Dark Thirty: Watches that make a difference","Product Design","Design","USD","2017-02-10",35000,"2017-01-01 07:06:04",9123,"failed",69,"US",1008,9123,35000
427,1002042898,"Baby Names NOT to Name Your Newborn","Nonfiction","Publishing","USD","2015-09-14",3000,"2015-08-05 21:42:58",80,"failed",2,"US",80,80,3000
428,1002045558,"Faithful: A Lesbian Mormon Story","Documentary","Film & Video","USD","2017-06-30",14500,"2017-05-01 17:16:23",14875,"successful",106,"US",1635,14875,14500
429,1002058532,"LAZER EDGE Series eBike - Starting at $499!","Technology","Technology","USD","2016-04-22",10000,"2016-03-08 23:50:06",17771,"successful",27,"US",17771,17771,10000
430,1002058739,"American Dart Football - Where You can be the Quarterback!!","Games","Games","USD","2012-07-01",6055,"2012-05-17 14:46:48",0,"canceled",0,"US",0,0,6055
431,1002071867,"InteliShake - Smart sports drinks bottle + built-in storage","Product Design","Design","USD","2014-11-13",20000,"2014-10-13 10:24:42",20563,"successful",244,"US",20563,20563,20000
432,100207951,"Face-To-Face: Short Film (Canceled)","Shorts","Film & Video","USD","2012-07-14",600,"2012-06-27 02:33:00",10,"canceled",1,"US",10,10,600
433,1002085616,"Bailey the Golden Retriever Calendar","Animals","Photography","USD","2014-12-11",3000,"2014-11-25 20:56:19",797,"failed",27,"US",797,797,3000
434,1002087593,"Paintings and Portraits! (Custom paintings)","Painting","Art","USD","2014-11-20",350,"2014-11-07 01:31:39",161,"failed",2,"US",161,161,350
435,1002089437,"The Spun Monkey Dyeworks and Lounge","Art","Art","USD","2011-02-17",4000,"2011-01-18 16:02:54",4600,"successful",76,"US",4600,4600,4000
436,1002096459,"Reusable Giant Coloring Poster in BLACK","Product Design","Design","CAD","2017-11-27",8000,"2017-10-28 11:05:36",946,"failed",18,"CA",532.42,734.81,6214.07
437,1002098978,"Lux3 – Wellness Lamp","Product Design","Design","EUR","2016-05-05",150000,"2016-03-21 17:23:46",491,"failed",16,"IT",553.34,561.07,171405.06
438,1002100913,"The Living Puppets: Novel","Fiction","Publishing","USD","2011-05-16",200,"2011-04-16 22:26:09",0,"failed",0,"US",0,0,200
439,1002105969,"A Romantic Christmas","Illustration","Art","GBP","2012-12-09",200,"2012-11-26 20:58:06",58,"failed",2,"GB",92.98,93.49,322.39
440,1002109548,"Projects of Earth: And They Call Us MONSTERS A Story of Bias","Comic Books","Comics","USD","2017-09-11",800,"2017-08-21 19:20:41",947,"successful",50,"US",217,947,800
441,1002117681,"Yemanja Caribbean Restaurant, Bar, and Hostel","Food","Food","USD","2012-09-21",15000,"2012-08-22 18:29:37",16656,"successful",160,"US",16656,16656,15000
442,1002117994,"Eucalyptus Wear - Environmental Clothing Company","Apparel","Fashion","USD","2015-11-27",1500,"2015-10-28 20:34:44",0,"failed",0,"US",0,0,1500
443,100212057,"Jazz Funeral For Coney Island","Digital Art","Art","USD","2011-02-19",3000,"2011-01-20 14:40:37",3005.33,"successful",46,"US",3005.33,3005.33,3000
444,1002122038,"Self Illusion's ""Best Friend/Worst Enemy"" EP","Rock","Music","USD","2012-01-02",3000,"2011-11-29 08:00:09",200,"failed",4,"US",200,200,3000
445,1002125056,"Blak.Woman.Dynamik-ReBoRn","Theater","Theater","USD","2012-02-07",6500,"2011-12-24 22:20:59",1810,"failed",21,"US",1810,1810,6500
446,1002125164,"Cause Art Gallery","Art","Art","USD","2014-07-16",4000,"2014-07-01 01:27:06",0,"failed",0,"US",0,0,4000
447,100212849,"ThailandMike No.1, Portfolio, hiccup tour guide & Sketchbook","Journalism","Journalism","USD","2016-05-17",2500,"2016-04-16 14:45:26",3184,"successful",27,"US",3184,3184,2500
448,1002131859,"Midwest Side Stories","Country & Folk","Music","USD","2016-09-12",20,"2016-08-10 16:47:26",5075,"successful",152,"US",1380,5075,20
449,1002132449,"Pentimento a documentary about Rene Gimpel ","Documentary","Film & Video","USD","2011-01-20",22000,"2010-12-21 05:50:06",0,"failed",0,"US",0,0,22000
450,1002132537,"Mike Moreno Group - Fall 2011 Release","Jazz","Music","USD","2011-05-15",8000,"2011-04-08 15:56:53",9137,"successful",106,"US",9137,9137,8000
451,1002133517,"SANSIN_Band EP","Rock","Music","USD","2015-08-01",400,"2015-07-02 01:51:05",0,"failed",0,"US",0,0,400
452,1002139381,"Tales from Sheepland: from the imagination of a child","Children's Books","Publishing","USD","2014-09-09",2000,"2014-07-31 00:54:00",2522,"successful",51,"US",2522,2522,2000
453,1002139540,"The Kindness of Strangers","Nonfiction","Publishing","USD","2014-09-15",3021,"2014-08-31 20:40:19",113,"failed",5,"US",113,113,3021
454,1002140523,"Maybe It's Poison","Tabletop Games","Games","USD","2017-10-21",25000,"2017-09-21 17:00:19",7069,"failed",191,"US",3874,7069,25000
455,1002151750,"Smart Dive Buddy: Smartphone Dive Camera & Computer","Hardware","Technology","USD","2014-07-26",15000,"2014-06-26 07:50:37",3877,"failed",34,"US",3877,3877,15000
456,1002181673,"Final Fantasy 8 (VIII) - What Happened Next?","Fiction","Publishing","GBP","2017-06-26",20000,"2017-04-28 21:03:48",40,"failed",4,"GB",30.88,51.91,25956.16
457,1002182970,"iPhone Skin Made From Real Apple Wood","Product Design","Design","USD","2012-06-28",500,"2012-05-29 16:48:45",838.01,"successful",31,"US",838.01,838.01,500
458,1002183790,"The Man in the Field","Horror","Film & Video","GBP","2018-01-08",850,"2017-12-21 11:19:18",413,"live",11,"GB",13.39,563.32,1159.38
459,1002187988,"Unmasking Mental Health Photographic Project (Canceled)","Photography","Photography","GBP","2013-05-16",300,"2013-03-27 20:54:31",0,"canceled",0,"GB",0,0,457.02
460,1002189572,"GoalZidia | Let's Reach Our Goals Together","Web","Technology","USD","2015-04-23",18000,"2015-03-19 21:01:22",410,"failed",4,"US",410,410,18000
461,1002191351,"Mongol Art World Tour _ Save The Art","Performance Art","Art","USD","2015-02-18",25000,"2015-01-19 11:47:04",1250,"failed",9,"US",1250,1250,25000
462,1002191592,"My Darling June","Shorts","Film & Video","USD","2012-09-25",600,"2012-09-05 02:28:47",10,"failed",1,"US",10,10,600
463,1002193030,"Monster Mob, the fun card game for all the monster family.","Playing Cards","Games","GBP","2016-07-21",5000,"2016-06-21 22:29:45",80,"failed",6,"GB",29.17,104.76,6547.5
464,1002193523,"Blacklivesmatter Series","Painting","Art","USD","2015-03-19",1100,"2015-02-17 17:34:54",0,"failed",0,"US",0,0,1100
465,1002208176,"Sorensen Glass Studio","Art","Art","USD","2015-09-11",10000,"2015-07-28 05:01:00",10050,"successful",32,"US",10050,10050,10000
466,1002211518,"FREE SUPERCOMPUTER","Software","Technology","USD","2014-11-11",98000,"2014-10-04 02:46:26",1,"failed",1,"US",1,1,98000
467,1002222234,"Kings & Astronauts Documentary","Documentary","Film & Video","USD","2012-08-06",7500,"2012-06-22 02:14:25",691,"failed",21,"US",691,691,7500
468,1002222363,"""MUSIC OVER FAME"" (NO DIVA DJS) T-Shirt","Art","Art","USD","2016-03-18",5000,"2016-02-17 18:55:29",33,"failed",4,"US",33,33,5000
469,1002226766,"GLAMAZON: Publishing Campaign! (Canceled)","Fiction","Publishing","USD","2014-08-09",16000,"2014-06-10 23:15:37",375,"canceled",5,"US",375,375,16000
470,1002234028,"æmp:dance / amiti perry + company","Dance","Dance","USD","2011-05-30",3500,"2011-05-18 20:06:41",3520,"successful",30,"US",3520,3520,3500
471,100224840,"Flutter & Flow Knitting Book","Knitting","Crafts","USD","2017-03-01",2000,"2017-02-13 16:42:14",2025,"successful",38,"US",80,2025,2000
472,1002250421,"Spiele für iOS und Android / Games for Android and iOS","Mobile Games","Games","EUR","2015-06-24",2000,"2015-06-03 17:12:38",1,"canceled",1,"DE",1.09,1.12,2240.39
473,1002264833,"Sci-Fi Janitors VS the Redbull Soapbox Race","Webseries","Film & Video","USD","2012-05-13",2500,"2012-05-03 21:51:06",2708,"successful",40,"US",2708,2708,2500
474,1002269200,"Redemption","Hip-Hop","Music","USD","2013-04-11",2000,"2013-03-12 17:27:11",0,"failed",0,"US",0,0,2000
475,1002272545,"Course: Make a Stunning Fantasy RPG with GameMaker Studio","Video Games","Games","USD","2016-08-13",10200,"2016-07-14 00:01:11",20709.5,"successful",1258,"US",11973.5,20709.5,10200
476,100227845,"Secret Behavior Magazine","Art Books","Publishing","USD","2014-08-05",16000,"2014-07-14 22:22:21",17563,"successful",136,"US",17563,17563,16000
477,1002287054,"Michale Graves “Vagabond Acoustic” Extremely Limited Edition","Rock","Music","USD","2013-05-27",2500,"2013-05-06 01:54:34",12413,"successful",240,"US",12413,12413,2500
478,1002289150,"Odyssey Skateboards Launch","Graphic Design","Design","USD","2014-12-20",700,"2014-11-20 06:55:12",341,"failed",5,"US",341,341,700
479,1002294238,"PoolPooj","Nonfiction","Publishing","USD","2015-09-03",15000,"2015-08-04 17:38:06",0,"failed",0,"US",0,0,15000
480,1002295749,"Help Momma Root's Bake Shop Make The Big Move!","Small Batch","Food","USD","2017-06-30",5500,"2017-05-31 03:06:33",275,"canceled",2,"US",0,275,5500
481,1002299677,"A Dark Forest","Comic Books","Comics","GBP","2015-06-28",200,"2015-05-14 16:00:06",1097,"successful",89,"GB",1719.14,1713.93,312.48
482,1002304874,"Shoot For Thrill or Shoot To Kill? Political Sculpture","Sculpture","Art","USD","2015-04-01",500,"2015-02-04 18:51:00",1745,"successful",23,"US",1745,1745,500
483,100230798,"The Structure","Installations","Art","USD","2015-03-19",1000,"2015-02-17 12:07:49",0,"failed",0,"US",0,0,1000
484,1002308373,"Money Shot","Film & Video","Film & Video","USD","2013-09-18",4000,"2013-09-04 05:15:51",4279,"successful",60,"US",4279,4279,4000
485,1002312219,"Vagabond: The Search for My Homeless Father","Documentary","Film & Video","USD","2014-08-10",5000,"2014-07-11 17:42:33",131,"failed",6,"US",131,131,5000
486,1002342607,"Earthreads...the Fabric of the Future","Apparel","Fashion","USD","2016-05-01",13500,"2016-04-01 05:33:22",1383,"failed",54,"US",1383,1383,13500
487,1002344676,"NO! - A game of quick moves and stolen turns","Tabletop Games","Games","CAD","2015-05-27",10000,"2015-04-27 19:00:30",3969,"failed",120,"CA",3259.3,3189.75,8036.65
488,1002355670,"Amateur Prose: A book of poetry, stories and original art.","Illustration","Art","USD","2015-03-15",2300,"2015-02-13 05:52:14",2455,"successful",58,"US",2455,2455,2300
489,1002363227,"Little Boy Wonder - A Short Film","Film & Video","Film & Video","USD","2013-02-17",3250,"2013-02-01 23:13:39",3606,"successful",43,"US",3606,3606,3250
490,100236770,"JUDGED...The Irreverent Party Game","Games","Games","USD","2016-12-26",22500,"2016-11-26 02:30:08",345,"failed",8,"US",147,345,22500
491,1002368838,"Starting A Herb Garden","Food","Food","AUD","2014-11-22",4500,"2014-10-23 01:30:31",0,"failed",0,"AU",0,0,3835.01
492,1002371950,"PHANTOM-LIMBED: A Romantic Comedy","Film & Video","Film & Video","USD","2012-09-15",5000,"2012-08-16 09:38:37",5975,"successful",40,"US",5975,5975,5000
493,1002372799,"The Comfy - The Blanket...That's A Sweatshirt!!","Fashion","Fashion","USD","2017-10-29",50000,"2017-09-29 01:46:27",1525,"canceled",29,"US",1060,1525,50000
494,1002379225,"The World's First Genuine, Intuitively-controlled Skateboard","Technology","Technology","USD","2017-06-15",5000,"2017-05-01 18:37:51",61416,"canceled",103,"US",13700,61416,5000
495,1002382304,"Defenders of the Realm: Minions","Tabletop Games","Games","USD","2013-08-27",25000,"2013-08-07 01:07:19",91972.5,"successful",622,"US",91972.5,91972.5,25000
496,1002383422,"Matt Whistler The movie - Feature Film","Film & Video","Film & Video","USD","2011-07-08",5000,"2011-06-08 03:32:03",200,"failed",9,"US",200,200,5000
497,1002384825,"The Undoing Trilogy","Film & Video","Film & Video","USD","2010-12-10",50000,"2010-10-11 20:07:32",0,"failed",0,"US",0,0,50000
498,1002388106,"R.A.D. (Canceled)","Video Games","Games","USD","2015-12-21",6000,"2015-11-21 19:38:19",31,"canceled",4,"US",31,31,6000
499,1002400187,"The Guardians of Salus: Book #1 in the Halix series","Young Adult","Publishing","USD","2017-07-23",500,"2017-06-03 22:46:42",525,"successful",7,"US",0,525,500
500,1002405311,"Blakes Burgers","Restaurants","Food","USD","2015-04-29",25000,"2015-03-30 19:30:52",0,"failed",0,"US",0,0,25000
501,1002407161,"Build a traditional tipi.","DIY","Crafts","USD","2014-09-03",2750,"2014-08-04 22:42:31",20,"failed",1,"US",20,20,2750
502,1002416983,"The Legend of White Woman Creek","Country & Folk","Music","USD","2014-07-16",2500,"2014-06-21 19:58:41",3100,"successful",96,"US",3100,3100,2500
503,1002418598,"To Develop A New Worlds Hottest Chilli.","Community Gardens","Food","AUD","2015-10-29",900,"2015-09-29 12:02:16",55,"failed",4,"AU",38.67,38.98,637.89
504,10024216,"Rock The Audition-In Concert/Sheri Sanders","Theater","Theater","USD","2011-09-27",5000,"2011-09-02 09:33:06",0,"failed",0,"US",0,0,5000
505,1002421792,"""Fragile"" Stephanie Mathias' First EP!","Pop","Music","USD","2016-09-16",3000,"2016-08-15 14:20:16",3000,"successful",60,"US",986,3000,3000
